prompt	param	functionname	return	list	dict	input	print	squareBrace	curlyBrace	array	variable	element	example	key	number	output	consecutive	represent	int	index	length	paramMean	functionnameMean	returnMean	listMean	dictMean	inputMean	printMean	squareBraceMean	curlyBraceMean	arrayMean	variableMean	elementMean	exampleMean	keyMean	numberMean	outputMean	consecutiveMean	representMean	intMean	indexMean	paramInd	functionnameInd	returnInd	listInd	dictInd	inputInd	printInd	squareBraceInd	curlyBraceInd	arrayInd	variableInd	elementInd	exampleInd	keyInd	numberInd	outputInd	consecutiveInd	representInd	intInd	indexInd
5490	5	0	0	1	1	6	3	0	0	2	1	2	0	0	0	0	1	0	0	0	29	0.1724137931034483	0.0	0.0	0.034482758620689655	0.034482758620689655	0.20689655172413793	0.10344827586206896	0.0	0.0	0.06896551724137931	0.034482758620689655	0.06896551724137931	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0
5494	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.1	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5495	2	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	14	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.14285714285714285	0.0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
5496	2	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	11	0.18181818181818182	0.0	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.18181818181818182	0.0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
5499	4	0	1	0	0	4	4	0	0	0	0	1	0	0	0	0	0	0	0	1	24	0.16666666666666666	0.0	0.041666666666666664	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
5500	4	0	1	0	0	4	4	0	0	0	0	1	0	0	0	0	0	0	0	1	28	0.14285714285714285	0.0	0.03571428571428571	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.03571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03571428571428571	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
5501	5	0	1	0	0	5	5	0	0	0	0	2	0	0	0	0	0	0	0	1	38	0.13157894736842105	0.0	0.02631578947368421	0.0	0.0	0.13157894736842105	0.13157894736842105	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
5502	5	0	1	0	0	5	5	0	0	0	0	2	0	0	0	0	0	0	0	1	38	0.13157894736842105	0.0	0.02631578947368421	0.0	0.0	0.13157894736842105	0.13157894736842105	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1
4855	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4856	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	39	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4859	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0.0	0.0	0.0	0.0	0.0	0.125	0.09375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4862	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	37	0.0	0.0	0.0	0.0	0.0	0.08108108108108109	0.05405405405405406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05405405405405406	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
4865	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	33	0.0	0.0	0.09090909090909091	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15151515151515152	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4866	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	35	0.0	0.0	0.08571428571428572	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17142857142857143	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4869	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0.0	0.0	0.06451612903225806	0.0	0.0	0.03225806451612903	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
4872	0	0	0	1	0	2	2	0	0	0	0	0	0	0	4	0	0	0	2	0	45	0.0	0.0	0.0	0.022222222222222223	0.0	0.044444444444444446	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08888888888888889	0.0	0.0	0.0	0.044444444444444446	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4873	0	0	0	1	0	2	2	0	0	0	0	0	0	0	4	0	0	0	2	0	49	0.0	0.0	0.0	0.02040816326530612	0.0	0.04081632653061224	0.04081632653061224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08163265306122448	0.0	0.0	0.0	0.04081632653061224	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4876	0	0	0	3	0	3	3	0	0	0	0	0	0	0	1	0	0	0	2	0	33	0.0	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.06060606060606061	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4877	0	0	1	3	0	3	3	0	0	0	0	0	0	0	1	0	0	0	2	0	35	0.0	0.0	0.02857142857142857	0.08571428571428572	0.0	0.08571428571428572	0.08571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.0	0.0	0.05714285714285714	0.0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0
4880	0	0	0	1	0	6	6	0	0	0	0	0	0	0	0	1	0	0	2	0	40	0.0	0.0	0.0	0.025	0.0	0.15	0.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.05	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
4881	0	0	0	1	0	4	4	0	0	0	0	0	0	0	0	1	0	0	0	0	38	0.0	0.0	0.0	0.02631578947368421	0.0	0.10526315789473684	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4882	0	0	0	1	0	4	4	0	0	0	0	0	0	0	0	1	1	0	0	0	48	0.0	0.0	0.0	0.020833333333333332	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0
4928	0	0	1	2	1	2	2	0	0	0	0	1	0	0	0	1	1	1	1	0	18	0.0	0.0	0.05555555555555555	0.1111111111111111	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0
4947	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4920	0	0	1	2	1	2	2	0	0	0	0	1	0	0	0	1	1	1	3	0	19	0.0	0.0	0.05263157894736842	0.10526315789473684	0.05263157894736842	0.10526315789473684	0.10526315789473684	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.05263157894736842	0.15789473684210525	0.0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0
4923	0	0	1	2	1	2	2	0	0	0	0	1	0	0	0	1	1	1	1	0	18	0.0	0.0	0.05555555555555555	0.1111111111111111	0.05555555555555555	0.1111111111111111	0.1111111111111111	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.05555555555555555	0.0	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0
4936	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	24	0.0	0.0	0.0	0.125	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4938	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	23	0.0	0.0	0.0	0.13043478260869565	0.0	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4956	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.05555555555555555	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
4966	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	1	0	0	1	0	22	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
4970	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	19	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.0	0.0	0.05263157894736842	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
4976	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4978	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0
4986	0	0	0	3	0	3	3	0	0	0	0	0	0	0	0	1	0	0	2	0	48	0.0	0.0	0.0	0.0625	0.0	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.041666666666666664	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
4990	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	25	0.0	0.0	0.0	0.08	0.0	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
4995	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0.2	0.0	0.0	0.1	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5004	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	20	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
5013	4	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	29	0.13793103448275862	0.0	0.0	0.0	0.0	0.1724137931034483	0.1724137931034483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
5020	2	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	24	0.08333333333333333	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
4972	0	0	0	4	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	42	0.0	0.0	0.0	0.09523809523809523	0.0	0.023809523809523808	0.023809523809523808	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
4977	0	0	0	4	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	54	0.0	0.0	0.0	0.07407407407407407	0.0	0.018518518518518517	0.018518518518518517	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.018518518518518517	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0
4979	0	0	0	6	0	3	1	0	0	0	0	4	0	0	0	2	1	0	0	0	67	0.0	0.0	0.0	0.08955223880597014	0.0	0.04477611940298507	0.014925373134328358	0.0	0.0	0.0	0.0	0.05970149253731343	0.0	0.0	0.0	0.029850746268656716	0.014925373134328358	0.0	0.0	0.0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0
4983	1	0	0	7	0	3	1	0	0	0	0	4	0	0	0	2	1	0	0	0	82	0.012195121951219513	0.0	0.0	0.08536585365853659	0.0	0.036585365853658534	0.012195121951219513	0.0	0.0	0.0	0.0	0.04878048780487805	0.0	0.0	0.0	0.024390243902439025	0.012195121951219513	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0
4985	3	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	59	0.05084745762711865	0.0	0.0	0.0	0.0	0.01694915254237288	0.01694915254237288	0.0	0.0	0.0	0.0	0.0	0.0	0.03389830508474576	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
4993	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4994	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	24	0.0	0.0	0.041666666666666664	0.0	0.0	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.041666666666666664	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
4998	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	1	2	35	0.0	0.0	0.0	0.0	0.0	0.08571428571428572	0.08571428571428572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.05714285714285714	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
5002	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	52	0.019230769230769232	0.0	0.0	0.0	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.057692307692307696	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
5003	1	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	3	0	56	0.017857142857142856	0.0	0.0	0.0	0.0	0.017857142857142856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.05357142857142857	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
5008	1	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	3	0	58	0.017241379310344827	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06896551724137931	0.0	0.0	0.0	0.05172413793103448	0.0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
5012	2	0	0	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	42	0.047619047619047616	0.0	0.0	0.07142857142857142	0.0	0.023809523809523808	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.0	0.023809523809523808	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
5014	2	0	0	3	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	47	0.0425531914893617	0.0	0.0	0.06382978723404255	0.0	0.02127659574468085	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425531914893617	0.0	0.0	0.02127659574468085	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0
5019	1	0	0	5	0	3	3	0	0	0	0	0	0	0	4	1	0	0	0	0	54	0.018518518518518517	0.0	0.0	0.09259259259259259	0.0	0.05555555555555555	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07407407407407407	0.018518518518518517	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0
5023	1	0	0	5	0	3	3	0	0	0	0	0	0	0	4	0	0	0	0	0	54	0.018518518518518517	0.0	0.0	0.09259259259259259	0.0	0.05555555555555555	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07407407407407407	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
5027	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0.02702702702702703	0.0	0.0	0.10810810810810811	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5028	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	47	0.02127659574468085	0.0	0.0	0.0851063829787234	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5029	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	47	0.02127659574468085	0.0	0.0	0.0851063829787234	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5030	1	0	0	4	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	53	0.018867924528301886	0.0	0.0	0.07547169811320754	0.0	0.03773584905660377	0.018867924528301886	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
5034	0	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0.0	0.0	0.03125	0.09375	0.0	0.03125	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5035	1	0	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0.03225806451612903	0.0	0.03225806451612903	0.0967741935483871	0.0	0.03225806451612903	0.03225806451612903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5053	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5056	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5057	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5050	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0.0	0.0	0.18181818181818182	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5058	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5059	1	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0.06666666666666667	0.0	0.0	0.13333333333333333	0.0	0.13333333333333333	0.13333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
5062	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0.0625	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5063	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5064	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0.0	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5067	0	0	0	3	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	17	0.0	0.0	0.0	0.17647058823529413	0.0	0.11764705882352941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5068	0	0	0	3	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	19	0.0	0.0	0.0	0.15789473684210525	0.0	0.10526315789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21052631578947367	0.0	0.0	0.0	0.0	0.0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
5071	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	14	0.0	0.0	0.0	0.07142857142857142	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
